date,campaign_id,campaign_name,campaign_type,targeting_type,asin,impressions,clicks,spend,orders,sales
2026-01-01,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,4244,17,17.16,2,179.57
2026-04-15,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,931,6,5.22,0,0.0
2026-04-15,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,1192,3,3.53,0,0.0
2026-04-15,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,1356,4,4.61,1,27.87
2026-04-15,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,3614,23,10.9,3,312.69
2026-04-16,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,0,0,0.0,0,0.0
2026-04-16,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,3029,19,12.58,5,234.66
2026-04-16,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,3964,16,9.02,2,20.78
2026-04-16,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1321,8,6.88,1,56.52
2026-04-16,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,5802,30,21.41,4,97.78
2026-04-16,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,3352,20,15.95,3,53.89
2026-04-16,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,8149,19,24.1,0,0.0
2026-04-16,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,5196,16,16.55,0,0.0
2026-04-16,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,1069,7,6.96,0,0.0
2026-04-16,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,873,4,4.87,0,0.0
2026-04-16,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,523,2,2.66,1,28.17
2026-04-16,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,2331,14,6.9,1,98.2
2026-04-17,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,0,0,0.0,0,0.0
2026-04-17,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,2500,16,10.31,1,48.73
2026-04-17,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,3573,10,7.74,1,10.52
2026-04-17,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1575,7,6.18,2,116.8
2026-04-17,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,7626,31,22.1,3,86.18
2026-04-17,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,1896,8,7.04,1,17.28
2026-04-17,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,0,0,0.0,0,0.0
2026-04-17,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,2953,9,10.96,0,0.0
2026-04-17,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,1199,5,4.71,0,0.0
2026-04-17,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,1139,4,5.07,2,168.12
2026-04-17,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,0,0,0.0,0,0.0
2026-04-17,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,2931,19,8.98,2,216.14
2026-04-18,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,8867,46,41.95,1,85.5
2026-04-18,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,1875,9,5.69,2,92.08
2026-04-18,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,3192,13,10.11,1,9.72
2026-04-18,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1634,11,11.54,0,0.0
2026-04-18,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,7959,33,24.52,5,121.91
2026-04-18,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,2237,9,8.08,1,15.8
2026-04-18,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,1184,2,2.77,0,0.0
2026-04-18,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,3951,17,19.12,1,42.34
2026-04-18,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,632,5,5.24,0,0.0
2026-04-18,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,454,1,1.28,0,0.0
2026-04-18,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,795,2,2.2,1,27.13
2026-04-18,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,2124,12,7.87,3,312.67
2026-04-19,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,4111,16,14.41,1,87.59
2026-04-19,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,2382,11,7.56,0,0.0
2026-04-19,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,2180,8,5.06,1,9.59
2026-04-19,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,3211,18,17.4,1,64.39
2026-04-19,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,7658,36,22.19,4,116.57
2026-04-19,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,2521,11,8.06,1,16.92
2026-04-19,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,5059,10,14.7,0,0.0
2026-04-19,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,4553,15,17.41,1,43.86
2026-04-19,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,2345,10,9.64,0,0.0
2026-04-19,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,848,3,3.66,0,0.0
2026-04-19,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,652,2,2.21,0,0.0
2026-04-19,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,2302,13,6.8,1,103.86
2026-04-20,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,7198,24,18.23,2,176.64
2026-04-20,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,2697,11,8.55,1,52.57
2026-04-20,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,5918,25,18.01,0,0.0
2026-04-20,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,2121,11,11.3,2,113.3
2026-04-20,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,2828,10,6.82,0,0.0
2026-04-20,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,2031,13,10.4,1,16.3
2026-04-20,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,10180,23,31.06,0,0.0
2026-04-20,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,1984,7,7.87,0,0.0
2026-04-20,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,1342,10,7.79,2,136.79
2026-04-20,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,847,3,4.23,0,0.0
2026-04-20,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,910,2,2.34,0,0.0
2026-04-20,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,2841,13,6.23,1,111.99
2026-04-21,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,8990,50,45.97,2,173.15
2026-04-21,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,4924,26,20.09,1,49.65
2026-04-21,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,9349,30,21.57,3,28.29
2026-04-21,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1068,6,5.82,0,0.0
2026-04-21,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,3088,16,10.49,2,51.76
2026-04-21,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,1636,8,5.58,0,0.0
2026-04-21,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,5370,13,22.05,0,0.0
2026-04-21,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,2480,12,12.52,1,37.07
2026-04-21,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,3243,22,21.49,4,305.33
2026-04-21,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,1274,6,6.27,0,0.0
2026-04-21,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,760,2,2.35,0,0.0
2026-04-21,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,5570,34,19.18,2,224.22
2026-04-22,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,5807,32,31.45,1,90.1
2026-04-22,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,1895,10,6.16,0,0.0
2026-04-22,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,5880,20,15.44,2,20.17
2026-04-22,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1592,9,9.68,0,0.0
2026-04-22,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,4743,21,12.61,2,56.29
2026-04-22,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,5745,38,30.63,4,64.42
2026-04-22,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,5598,10,15.1,0,0.0
2026-04-22,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,3211,13,12.53,0,0.0
2026-04-22,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,1085,5,4.09,0,0.0
2026-04-22,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,477,2,2.4,0,0.0
2026-04-22,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,1105,2,2.37,1,30.13
2026-04-22,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,1504,6,3.54,0,0.0
2026-04-23,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,4043,23,17.93,0,0.0
2026-04-23,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,1622,7,4.91,1,45.63
2026-04-23,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,2255,9,5.23,2,19.9
2026-04-23,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1057,6,5.51,0,0.0
2026-04-23,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,3149,14,10.95,1,28.4
2026-04-23,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,2453,10,9.42,0,0.0
2026-04-23,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,5090,13,18.5,2,82.16
2026-04-23,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,5422,22,27.65,0,0.0
2026-04-23,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,1309,9,8.23,2,138.45
2026-04-23,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,838,2,2.82,0,0.0
2026-04-23,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,868,3,4.13,0,0.0
2026-04-23,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,1608,10,6.33,0,0.0
2026-04-24,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,5146,21,16.93,3,268.6
2026-04-24,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,1659,8,4.92,0,0.0
2026-04-24,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,4264,21,16.3,2,18.29
2026-04-24,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1054,8,8.04,1,64.91
2026-04-24,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,11181,49,37.75,3,78.85
2026-04-24,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,2051,11,9.92,2,36.52
2026-04-24,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,9610,15,21.82,0,0.0
2026-04-24,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,2890,12,12.99,1,38.68
2026-04-24,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,1160,5,3.97,0,0.0
2026-04-24,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,2067,5,6.16,0,0.0
2026-04-24,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,840,2,2.48,0,0.0
2026-04-24,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,0,0,0.0,0,0.0
2026-04-25,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,3140,18,15.53,0,0.0
2026-04-25,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,1706,12,9.11,1,53.13
2026-04-25,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,5869,28,19.89,2,20.63
2026-04-25,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,2780,21,17.29,4,258.53
2026-04-25,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,4863,27,19.47,2,56.98
2026-04-25,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,2274,12,9.86,1,15.62
2026-04-25,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,6910,13,22.09,0,0.0
2026-04-25,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,3651,11,13.12,0,0.0
2026-04-25,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,1489,6,5.82,0,0.0
2026-04-25,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,0,0,0.0,0,0.0
2026-04-25,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,1192,3,3.81,0,0.0
2026-04-25,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,4242,27,14.64,2,213.09
2026-04-26,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,3471,12,9.55,3,258.55
2026-04-26,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,0,0,0.0,0,0.0
2026-04-26,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,4134,20,14.82,2,18.08
2026-04-26,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,945,6,5.42,0,0.0
2026-04-26,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,6345,23,15.84,4,102.24
2026-04-26,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,1446,9,7.38,1,18.02
2026-04-26,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,3195,5,8.19,0,0.0
2026-04-26,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,3952,18,17.4,0,0.0
2026-04-26,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,0,0,0.0,0,0.0
2026-04-26,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,515,1,1.2,0,0.0
2026-04-26,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,518,2,2.13,0,0.0
2026-04-26,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,1263,7,3.48,3,288.19
2026-04-27,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,4968,21,19.04,2,180.44
2026-04-27,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,3984,17,14.24,5,234.26
2026-04-27,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,5255,18,13.09,2,19.16
2026-04-27,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,0,0,0.0,0,0.0
2026-04-27,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,2934,13,9.01,0,0.0
2026-04-27,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,3920,24,21.74,2,36.53
2026-04-27,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,5867,11,15.8,0,0.0
2026-04-27,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,3645,18,17.63,1,43.17
2026-04-27,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,1125,8,8.32,4,279.14
2026-04-27,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,1042,3,3.94,0,0.0
2026-04-27,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,549,2,2.35,0,0.0
2026-04-27,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,5919,26,12.38,2,223.69
2026-04-28,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,4995,29,26.95,3,273.92
2026-04-28,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,2806,12,7.75,0,0.0
2026-04-28,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,8786,42,26.42,7,72.36
2026-04-28,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,3664,20,19.17,2,112.44
2026-04-28,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,9421,36,25.6,3,77.7
2026-04-28,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,2913,18,14.08,0,0.0
2026-04-28,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,6274,10,17.3,0,0.0
2026-04-28,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,8756,36,47.33,0,0.0
2026-04-28,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,2126,15,15.46,0,0.0
2026-04-28,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,361,1,1.09,1,90.6
2026-04-28,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,578,2,2.37,0,0.0
2026-04-28,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,2552,13,6.13,2,211.6
2026-04-29,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,6124,34,29.04,2,178.99
2026-04-29,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,2339,10,8.51,1,46.61
2026-04-29,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,2634,12,7.79,1,9.38
2026-04-29,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,2433,13,12.64,3,176.26
2026-04-29,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,4724,17,12.71,1,28.29
2026-04-29,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,4819,28,20.23,3,52.26
2026-04-29,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,4411,8,13.0,0,0.0
2026-04-29,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,5126,25,25.03,0,0.0
2026-04-29,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,476,3,2.8,0,0.0
2026-04-29,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,977,4,4.2,2,181.8
2026-04-29,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,831,2,2.17,1,29.15
2026-04-29,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,3362,17,8.83,4,407.0
2026-04-30,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,5985,22,20.88,0,0.0
2026-04-30,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,1178,5,4.07,2,105.92
2026-04-30,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,8604,25,14.83,4,40.83
2026-04-30,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1608,12,12.45,0,0.0
2026-04-30,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,5346,33,27.51,1,25.04
2026-04-30,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,4699,26,24.44,4,69.23
2026-04-30,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,4221,9,14.66,0,0.0
2026-04-30,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,5837,26,34.2,0,0.0
2026-04-30,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,2179,12,12.7,2,129.5
2026-04-30,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,671,2,2.18,1,88.99
2026-04-30,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,427,1,1.02,0,0.0
2026-04-30,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,3521,18,9.5,4,437.65
2026-05-01,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,5516,20,18.06,1,84.85
2026-05-01,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,1971,10,7.84,1,46.38
2026-05-01,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,4014,18,11.35,1,9.78
2026-05-01,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1922,12,12.92,1,56.43
2026-05-01,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,7387,43,31.0,1,26.89
2026-05-01,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,3139,20,16.73,4,62.38
2026-05-01,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,5605,12,20.04,0,0.0
2026-05-01,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,4152,17,16.94,0,0.0
2026-05-01,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,3323,14,12.78,1,75.62
2026-05-01,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,1243,5,6.57,0,0.0
2026-05-01,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,567,2,2.15,0,0.0
2026-05-01,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,2496,9,4.57,1,102.28
2026-05-02,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,4083,14,14.05,0,0.0
2026-05-02,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,2299,10,7.87,1,52.28
2026-05-02,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,0,0,0.0,0,0.0
2026-05-02,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1120,7,7.58,0,0.0
2026-05-02,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,3243,14,9.41,2,50.11
2026-05-02,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,2178,9,7.56,1,16.94
2026-05-02,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,6270,16,22.95,0,0.0
2026-05-02,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,0,0,0.0,0,0.0
2026-05-02,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,2135,12,11.54,0,0.0
2026-05-02,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,1048,4,4.8,1,90.31
2026-05-02,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,596,1,1.37,0,0.0
2026-05-02,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,1318,8,4.22,0,0.0
2026-05-03,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,2180,10,7.63,1,82.94
2026-05-03,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,1657,6,4.2,1,52.15
