review_id,asin,product_title,customer_id,marketplace,star_rating,review_headline,review_body,review_date,verified_purchase,vine_program,helpful_votes
RAKHKP73S03,B0M6YEW145,WriteWell Standing Desk Converter — Durable & Multipurpose,CUST-01121,US,2,Not what I expected,Disappointed in this standing desk converter. It arrived with minor damage and the quality is below what I expected for the price. Returning it.,2025-05-12,Y,N,0
RRFA5UZK8SP,B0M6YEW145,WriteWell Standing Desk Converter — Durable & Multipurpose,CUST-01584,US,4,Great value for the price,The standing desk converter is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2026-05-24,Y,N,0
RKF2SVNWS26,B0M6YEW145,WriteWell Standing Desk Converter — Durable & Multipurpose,CUST-01238,US,5,"Five stars, would buy again","Really impressed with the build quality of this standing desk converter. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-06-07,Y,N,3
RZ3DQH2YPHD,B0M6YEW145,WriteWell Standing Desk Converter — Durable & Multipurpose,CUST-00007,US,2,Not what I expected,This standing desk converter stopped working properly after two weeks. Customer service was slow to respond. Not a great experience.,2025-04-22,N,N,3
RV4PZY8PQGA,B0M6YEW145,WriteWell Standing Desk Converter — Durable & Multipurpose,CUST-00567,US,5,Exactly as described,"Really impressed with the build quality of this standing desk converter. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-10-01,Y,N,2
RP4E0KTMSWY,B0M6YEW145,WriteWell Standing Desk Converter — Durable & Multipurpose,CUST-00487,US,5,"Five stars, would buy again",This is my second standing desk converter from WriteWell and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-10-17,Y,N,0
RVLQBS3KLMR,B0M6YEW145,WriteWell Standing Desk Converter — Durable & Multipurpose,CUST-00893,US,2,Quality could be better,Disappointed in this standing desk converter. It arrived with minor damage and the quality is below what I expected for the price. Returning it.,2026-07-28,Y,N,2
RCUN9W7TCZM,B0M6YEW145,WriteWell Standing Desk Converter — Durable & Multipurpose,CUST-00322,US,4,"Good, with minor nitpicks","Solid product from WriteWell. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2025-12-19,Y,N,1
RDNK1BLT978,B0M6YEW145,WriteWell Standing Desk Converter — Durable & Multipurpose,CUST-00904,US,4,Very good product,Happy with this standing desk converter. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-11-17,Y,N,1
REJA32JE4KW,B0M6YEW145,WriteWell Standing Desk Converter — Durable & Multipurpose,CUST-01678,US,4,"Good, with minor nitpicks",Happy with this standing desk converter. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-01-17,N,N,2
RLW1EW3074Z,B0J4AJH5Y5,ProGrip Monitor Stand — Space Saving & Multipurpose,GUEST-63230,US,2,Disappointed,Not thrilled with this monitor stand. It feels flimsy and the performance is inconsistent. I probably wouldn't buy from ProGrip again.,2025-03-31,Y,N,3
R1SXX1ZGVTP,B0J4AJH5Y5,ProGrip Monitor Stand — Space Saving & Multipurpose,GUEST-28249,US,3,Mixed feelings,Average monitor stand. It does the job but there's nothing special about it. If you're on a budget it's acceptable.,2025-02-28,Y,N,5
RY5LN1VNGXF,B0J4AJH5Y5,ProGrip Monitor Stand — Space Saving & Multipurpose,CUST-00842,US,5,"Five stars, would buy again",I've been using the monitor stand for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-06-29,Y,N,0
RJMT4QNF7ZU,B0J4AJH5Y5,ProGrip Monitor Stand — Space Saving & Multipurpose,CUST-01334,US,5,Exceeded my expectations,This is my second monitor stand from ProGrip and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-04-19,Y,N,0
RUZAL5PEKEE,B0J4AJH5Y5,ProGrip Monitor Stand — Space Saving & Multipurpose,CUST-00104,US,4,Happy with this purchase,Happy with this monitor stand. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-03-18,Y,N,0
R0ZV4LNRC8L,B0J4AJH5Y5,ProGrip Monitor Stand — Space Saving & Multipurpose,CUST-01501,US,5,Exceeded my expectations,"Really impressed with the build quality of this monitor stand. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2026-06-24,Y,N,0
R084YQB6BAY,B0M1WJMA8T,WriteWell Planner Notebook — Ergonomic & Multipurpose,CUST-00052,US,5,Love it!,"Really impressed with the build quality of this planner notebook. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-10-25,Y,N,0
RKYAXLX8BDU,B0M1WJMA8T,WriteWell Planner Notebook — Ergonomic & Multipurpose,CUST-01037,US,4,Solid quality,Happy with this planner notebook. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-06-11,N,N,2
RB08EV2V67J,B0M1WJMA8T,WriteWell Planner Notebook — Ergonomic & Multipurpose,CUST-01592,US,4,Great value for the price,"Solid product from WriteWell. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2026-02-23,Y,N,0
RAT894E7BA1,B0M1WJMA8T,WriteWell Planner Notebook — Ergonomic & Multipurpose,CUST-01595,US,5,Best purchase this year,I've been using the planner notebook for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-07-14,N,N,3
RWKLP4VRY7X,B0M1WJMA8T,WriteWell Planner Notebook — Ergonomic & Multipurpose,CUST-01044,US,5,Exactly as described,This is my second planner notebook from WriteWell and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-05-09,Y,N,3
RZJNYHQH0CU,B0M1WJMA8T,WriteWell Planner Notebook — Ergonomic & Multipurpose,CUST-01415,US,5,"Five stars, would buy again",This is my second planner notebook from WriteWell and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-03-28,Y,N,0
R4KTL4CQG9H,B0M1WJMA8T,WriteWell Planner Notebook — Ergonomic & Multipurpose,CUST-00942,US,5,Exactly as described,"Really impressed with the build quality of this planner notebook. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2026-06-14,Y,N,0
R2QU2EKD0LG,B0AZBDRH38,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,CUST-01694,US,4,Great value for the price,Happy with this sticky notes pack. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-11-27,Y,N,20
RKF86D7FH98,B0AZBDRH38,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,CUST-00102,US,5,Best purchase this year,"Really impressed with the build quality of this sticky notes pack. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-03-05,N,N,0
RYP3ZD1NR9L,B0AZBDRH38,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,CUST-01249,US,4,"Good, with minor nitpicks",The sticky notes pack is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2025-07-13,Y,N,1
RZDFD1FSWTN,B0AZBDRH38,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,CUST-00645,US,4,"Good, with minor nitpicks","Solid product from ProGrip. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2025-12-30,Y,N,0
R5UAFDB98HA,B0AZBDRH38,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,GUEST-21510,US,5,Exceeded my expectations,"Really impressed with the build quality of this sticky notes pack. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-12-26,Y,N,8
RFCV3XX3TGA,B0AZBDRH38,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,CUST-01023,US,1,Terrible product,Terrible quality. The sticky notes pack stopped working after a week and getting a refund was a hassle. Would give zero stars if I could.,2025-12-16,Y,N,3
R7VBQATGX4D,B0AZBDRH38,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,GUEST-25995,US,4,Solid quality,The sticky notes pack is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2025-06-16,Y,N,1
R7SRF8G3RQC,B0AZBDRH38,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,GUEST-95065,US,5,Exactly as described,I've been using the sticky notes pack for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-11-05,N,N,0
RMNLWC7U8U6,B0AZBDRH38,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,CUST-00780,US,5,Exactly as described,This is my second sticky notes pack from ProGrip and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-05-29,Y,N,1
R6KYZRV8BK0,B0AZBDRH38,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,CUST-00377,US,4,Happy with this purchase,Happy with this sticky notes pack. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-10-26,Y,N,0
R0ZS615JLHC,B0AZBDRH38,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,CUST-01646,US,0,Love it!,This is my second sticky notes pack from ProGrip and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-11-12,Y,N,0
RX0ZYV6SF2T,B0AZBDRH38,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,CUST-00354,US,5,Exceeded my expectations,I've been using the sticky notes pack for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-06-20,Y,N,8
R7NK98QFHND,B0AZBDRH38,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,CUST-00419,US,5,Exceeded my expectations,I've been using the sticky notes pack for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-01-14,Y,N,2
RVGH9WXHDW8,B0AZBDRH38,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,CUST-00303,US,5,Love it!,I've been using the sticky notes pack for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-09-08,Y,N,0
R8V2F8BUDZR,B0AZBDRH38,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,CUST-00687,US,5,"Five stars, would buy again",I've been using the sticky notes pack for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-01-31,Y,N,1
RXD1H6HAPGS,B0AZBDRH38,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,CUST-00452,US,5,"Five stars, would buy again",This is my second sticky notes pack from ProGrip and they never disappoint. The materials feel premium and it performs flawlessly so far.,2026-01-07,Y,N,0
R2T7WZ42QNA,B0AZBDRH38,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,CUST-01687,US,5,"Five stars, would buy again",I've been using the sticky notes pack for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-04-14,N,N,0
R41Y7CKPA96,B0AZBDRH38,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,CUST-00494,US,1,Do not buy,Arrived damaged and non-functional. The sticky notes pack feels like cheap plastic. Very disappointed with this purchase.,2025-07-10,Y,N,1
RBL91S5M2D7,B0TXQ65ZFV,WriteWell Desk Organizer — Ergonomic & Multipurpose,CUST-00431,US,3,Average product,"Mixed feelings about this desk organizer. It works fine so far, but I'm not confident it will last long. Time will tell.",2025-06-20,Y,N,3
RMDZBL8G18Z,B0TXQ65ZFV,WriteWell Desk Organizer — Ergonomic & Multipurpose,GUEST-66285,US,4,Great value for the price,Happy with this desk organizer. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-04-18,Y,N,0
RUWEUP4GVKT,B0TXQ65ZFV,WriteWell Desk Organizer — Ergonomic & Multipurpose,CUST-01572,US,5,"Five stars, would buy again","Really impressed with the build quality of this desk organizer. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2026-03-21,Y,N,0
RM09397JA8E,B0TXQ65ZFV,WriteWell Desk Organizer — Ergonomic & Multipurpose,CUST-00661,US,4,Great value for the price,"Solid product from WriteWell. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2026-06-11,Y,N,3
RL4RQVEH2ES,B0TXQ65ZFV,WriteWell Desk Organizer — Ergonomic & Multipurpose,CUST-01056,US,5,Love it!,I've been using the desk organizer for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-06-02,Y,N,0
R2BN14K35ER,B0TXQ65ZFV,WriteWell Desk Organizer — Ergonomic & Multipurpose,CUST-00067,US,4,Happy with this purchase,The desk organizer is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2026-04-28,N,N,12
R8EUEFAWKBT,B0TXQ65ZFV,WriteWell Desk Organizer — Ergonomic & Multipurpose,CUST-01573,US,4,Solid quality,Happy with this desk organizer. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-05-15,Y,N,0
RJHHEFQG5XK,B0TXQ65ZFV,WriteWell Desk Organizer — Ergonomic & Multipurpose,CUST-00803,US,3,Average product,Average desk organizer. It does the job but there's nothing special about it. If you're on a budget it's acceptable.,2026-05-02,Y,N,0
RR7FCE11W7K,B0TXQ65ZFV,WriteWell Desk Organizer — Ergonomic & Multipurpose,CUST-01370,US,1,Arrived damaged,This desk organizer is a complete waste of money. It broke within days and the seller was unhelpful. Stay away from WriteWell.,2025-12-14,Y,N,2
RGSY5049SSK,B0TXQ65ZFV,WriteWell Desk Organizer — Ergonomic & Multipurpose,CUST-01282,US,2,Broke quickly,This desk organizer stopped working properly after two weeks. Customer service was slow to respond. Not a great experience.,2025-11-20,Y,N,3
RL1GQZS93D0,B0TXQ65ZFV,WriteWell Desk Organizer — Ergonomic & Multipurpose,CUST-01746,US,4,Happy with this purchase,Happy with this desk organizer. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-08-02,N,N,0
RGFVQHLS5XS,B0TXQ65ZFV,WriteWell Desk Organizer — Ergonomic & Multipurpose,CUST-00299,US,4,"Good, with minor nitpicks",The desk organizer is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2025-08-27,Y,N,2
