order_id,order_date,order_time,order_status,fulfillment_channel,sales_channel,ship_service_level,customer_id,ship_state,ship_city,ship_postal,ship_country,currency,shipping_fee,promotion_discount,order_total
114-6250385-8780433,2025-11-03,07:30:34,Shipped,FBA,Amazon.com,Two-Day,CUST-00593,SD,Centerville,88275,US,USD,0.0,4.35,24.8
114-6540690-5491003,2025-11-03,06:10:57,Shipped,FBM,Amazon.com,Standard,CUST-00908,MA,Cambridge,15028,US,USD,5.93,0.0,31.36
114-7165694-6816305,2025-11-03,11:59:48,Shipped,FBA,Amazon.com,Standard,CUST-01420,TX,Houston,76155,US,USD,0.0,0.0,51.35
114-7505169-5636007,2025-11-03,03:00:04,Shipped,FBA,Amazon.com,Two-Day,CUST-00271,MD,Springfield,17834,US,USD,0.0,9.31,79.39
114-9991823-3666514,2025-11-03,23:59:11,Shipped,FBA,Amazon.com,Two-Day,CUST-00520,FL,Miami,12464,US,USD,0.0,0.0,270.06
114-3104700-5762545,2025-11-04,18:19:35,Shipped,FBA,Amazon.com,Two-Day,CUST-01799,MS,Georgetown,99170,US,USD,0.0,0.0,34.22
114-3649503-7997029,2025-11-04,05:23:02,Canceled,FBA,Amazon.com,Two-Day,CUST-01232,FL,Jacksonville,74904,US,USD,0.0,8.27,71.14
114-6190960-5147892,2025-11-04,19:20:38,Shipped,FBA,Amazon.com,Standard,CUST-00871,TX,Austin,28775,US,USD,0.0,0.0,114.01
114-6261616-5090726,2025-11-04,19:29:32,Shipped,FBA,Amazon.com,Expedited,CUST-00245,NC,Raleigh,96772,US,USD,0.0,0.0,25.59
114-3347697-2824269,2025-11-05,02:11:26,Shipped,FBA,Amazon.com,Two-Day,CUST-00494,ME,Springfield,28274,US,USD,0.0,0.0,128.97
114-5339934-5141418,2025-11-05,16:53:28,Shipped,FBM,Amazon.com,Standard,CUST-00126,OR,Centerville,24945,US,USD,4.05,0.0,17.67
114-6900463-9259031,2025-11-05,08:35:21,Shipped,FBA,Amazon.com,Two-Day,CUST-00803,MI,Grand Rapids,73176,US,USD,0.0,5.88,45.47
114-7640636-2257320,2025-11-05,13:14:27,Shipped,FBA,Amazon.com,Standard,CUST-01140,NY,Buffalo,47040,US,USD,0.0,0.0,38.5
114-8329211-7988235,2025-11-05,07:00:39,Shipped,FBA,Amazon.com,Two-Day,CUST-01708,OK,Centerville,42046,US,USD,0.0,0.0,57.15
114-8675147-7109497,2025-11-05,04:07:01,Shipped,FBM,Amazon.com,Expedited,CUST-01037,OH,Cincinnati,11428,US,USD,5.98,0.0,73.96
114-1023891-6025522,2025-11-06,13:35:33,Shipped,FBA,Amazon.com,Two-Day,CUST-00919,CA,Sacramento,55526,US,USD,0.0,0.0,52.58
114-1288432-7705340,2025-11-06,07:21:43,Shipped,FBA,Amazon.com,Two-Day,CUST-00405,CT,Springfield,71455,US,USD,0.0,1.22,70.75
114-2334618-3817927,2025-11-06,21:49:29,Shipped,FBA,Amazon.com,Two-Day,CUST-00426,CA,Los Angeles,43847,US,USD,0.0,6.92,125.51
114-3527006-6864355,2025-11-06,11:12:11,Shipped,FBM,Amazon.com,Standard,CUST-00977,IL,Peoria,15244,US,USD,7.98,0.0,223.8
114-5541971-7228229,2025-11-06,00:37:46,Shipped,FBM,Amazon.com,Standard,CUST-01714,VA,Arlington,53783,US,USD,6.19,0.0,56.86
114-7206518-5762579,2025-11-06,17:53:19,Shipped,FBM,Amazon.com,Standard,CUST-01770,TN,Memphis,54839,US,USD,4.86,1.06,97.46
114-7840815-1460746,2025-11-06,19:55:21,Shipped,FBA,Amazon.com,Two-Day,CUST-00443,FL,Jacksonville,90114,US,USD,0.0,1.7,196.81
114-8770596-9869719,2025-11-06,15:42:57,Shipped,FBM,Amazon.com,Standard,CUST-00397,TX,El Paso,12058,US,USD,5.09,0.0,67.64
114-1171259-3122871,2025-11-07,11:54:59,Shipped,FBA,Amazon.com,Standard,CUST-00761,OH,Cincinnati,22221,US,USD,0.0,0.0,184.9
114-2363895-7950122,2025-11-07,11:20:44,Shipped,FBA,Amazon.com,Two-Day,CUST-00730,TX,Houston,93724,US,USD,0.0,2.62,63.5
114-2455936-6543511,2025-11-07,19:29:06,Shipped,FBA,Amazon.com,Expedited,CUST-01370,LA,Fairview,24003,US,USD,0.0,0.0,74.34
114-3512904-9926748,2025-11-07,10:49:56,Shipped,FBA,Amazon.com,Two-Day,CUST-01126,VA,Norfolk,12954,US,USD,0.0,1.58,28.19
114-4987452-4879075,2025-11-07,15:05:10,Shipped,FBA,Amazon.com,Standard,CUST-00389,UT,Springfield,21866,US,USD,0.0,0.0,82.93
114-6926213-5059993,2025-11-07,20:18:28,Shipped,FBM,Amazon.com,Standard,CUST-00164,KY,Centerville,30489,US,USD,4.02,0.0,29.45
114-7436129-1256104,2025-11-07,13:02:45,Shipped,FBM,Amazon.com,Standard,CUST-01194,TX,Austin,74651,US,USD,5.13,0.0,45.67
114-7686685-9757771,2025-11-07,03:58:24,Shipped,FBA,Amazon.com,Two-Day,CUST-01734,OK,Centerville,33274,US,USD,0.0,0.0,46.37
114-8375752-3609434,2025-11-07,08:17:57,Shipped,FBA,Amazon.com,Standard,CUST-01057,VA,Arlington,95890,US,USD,0.0,0.0,82.74
114-9725796-1115992,2025-11-07,08:37:11,Shipped,FBA,Amazon.com,Two-Day,CUST-00859,WY,Georgetown,33736,US,USD,0.0,0.0,70.84
114-2345424-6696694,2025-11-08,15:55:31,Shipped,FBA,Amazon.com,Standard,CUST-00590,NC,Raleigh,64831,US,USD,0.0,1.52,32.37
114-3640954-7970196,2025-11-08,00:01:34,Shipped,FBM,Amazon.com,Standard,CUST-01215,IL,Chicago,12625,US,USD,5.26,0.0,157.27
114-4260556-1760803,2025-11-08,16:33:03,Shipped,FBA,Amazon.com,Two-Day,CUST-00754,WY,Riverside,72185,US,USD,0.0,0.0,19.86
114-4587926-5283675,2025-11-08,02:48:42,Shipped,FBA,Amazon.com,Two-Day,CUST-01481,MD,Riverside,89102,US,USD,0.0,0.0,58.26
114-4881400-7660590,2025-11-08,06:38:38,Shipped,FBA,Amazon.com,Two-Day,CUST-00276,AZ,Mesa,80989,US,USD,0.0,0.0,18.98
114-7119422-5016724,2025-11-08,22:30:21,Shipped,FBM,Amazon.com,Standard,CUST-00810,OH,Cleveland,72616,US,USD,6.36,0.0,70.92
114-7219910-4368734,2025-11-08,08:25:07,Shipped,FBA,Amazon.com,Two-Day,CUST-00562,NV,Fairview,94678,US,USD,0.0,3.57,199.48
114-1842268-4624716,2025-11-09,03:35:18,Shipped,FBM,Amazon.com,Standard,CUST-01553,NY,New York,19932,US,USD,4.31,0.0,132.88
114-3108352-1096323,2025-11-09,17:08:20,Shipped,FBA,Amazon.com,Two-Day,CUST-00652,VA,Richmond,66894,US,USD,0.0,0.0,38.84
114-3792503-9356059,2025-11-09,21:03:05,Shipped,FBA,Amazon.com,Two-Day,CUST-00969,WA,Spokane,82311,US,USD,0.0,0.0,60.8
114-4277096-8108762,2025-11-09,11:47:51,Shipped,FBA,Amazon.com,Standard,CUST-01027,NY,New York,77894,US,USD,0.0,0.0,93.62
114-7778469-7106741,2025-11-09,05:27:49,Shipped,FBA,Amazon.com,Expedited,CUST-00186,FL,Miami,77720,US,USD,0.0,0.0,110.91
114-3825424-7915367,2025-11-10,01:39:57,Shipped,FBA,Amazon.com,Two-Day,CUST-00076,NY,New York,72140,US,USD,0.0,0.0,10.4
114-4182837-5295390,2025-11-10,01:45:57,Shipped,FBA,Amazon.com,Two-Day,CUST-01721,OK,Centerville,24973,US,USD,0.0,0.0,101.48
114-6383487-3966199,2025-11-10,01:06:43,Shipped,FBA,Amazon.com,Two-Day,CUST-00406,WV,Fairview,47907,US,USD,0.0,0.0,75.55
114-8891816-4965533,2025-11-10,16:41:12,Shipped,FBA,Amazon.com,Standard,CUST-01617,SC,Georgetown,58142,US,USD,0.0,0.0,259.21
114-8942987-8405736,2025-11-10,22:41:37,Shipped,FBA,Amazon.com,Two-Day,CUST-01345,NJ,Jersey City,50541,US,USD,0.0,0.0,93.69
114-9396036-9433742,2025-11-10,09:12:42,Shipped,FBM,Amazon.com,Expedited,CUST-01588,AZ,Tucson,75100,US,USD,6.1,4.6,87.04
114-1827125-2856331,2025-11-11,12:56:44,Shipped,FBA,Amazon.com,Two-Day,CUST-00429,SC,Fairview,68442,US,USD,0.0,0.0,24.09
114-2983863-8138039,2025-11-11,12:43:50,Canceled,FBA,Amazon.com,Two-Day,CUST-00165,TX,El Paso,28884,US,USD,0.0,0.0,437.03
114-4584557-2065817,2025-11-11,01:03:06,Shipped,FBA,Amazon.com,Standard,CUST-00648,GA,Augusta,76194,US,USD,0.0,1.26,36.56
114-5602790-6973875,2025-11-11,07:27:31,Shipped,FBA,Amazon.com,Standard,CUST-00290,IL,Springfield,89745,US,USD,0.0,0.0,70.84
114-5798227-7958486,2025-11-11,23:54:05,Shipped,FBA,Amazon.com,Standard,CUST-00095,AL,Riverside,12348,US,USD,0.0,0.0,66.14
114-8601004-3640686,2025-11-11,19:13:59,Shipped,FBM,Amazon.com,Standard,CUST-00554,IN,Fairview,44754,US,USD,6.63,0.0,222.45
114-9646994-9982196,2025-11-11,04:34:19,Shipped,FBM,Amazon.com,Standard,CUST-00600,ID,Georgetown,96169,US,USD,4.89,0.0,18.51
114-4446435-4943305,2025-11-12,10:47:50,Shipped,FBM,Amazon.com,Standard,CUST-00917,TX,San Antonio,68427,US,USD,6.92,5.11,87.86
114-4867004-3054350,2025-11-12,19:25:20,Shipped,FBA,Amazon.com,Expedited,CUST-00584,MS,Fairview,46935,US,USD,0.0,0.0,107.91
114-5722742-8637727,2025-11-12,22:29:23,Shipped,FBM,Amazon.com,Standard,CUST-00048,TX,Fort Worth,80795,US,USD,6.9,0.0,75.6
114-7444109-5164118,2025-11-12,07:18:49,Shipped,FBA,Amazon.com,Two-Day,CUST-00193,CO,Fairview,21239,US,USD,0.0,0.0,155.3
114-8007575-7597744,2025-11-12,12:23:23,Pending,FBA,Amazon.com,Standard,CUST-00903,LA,Springfield,26531,US,USD,0.0,0.0,35.22
114-8075179-4211939,2025-11-12,14:04:03,Shipped,FBM,Amazon.com,Standard,CUST-00232,FL,Tampa,57962,US,USD,7.35,0.0,211.04
114-1702635-2730197,2025-11-13,09:38:03,Canceled,FBA,Amazon.com,Standard,CUST-01608,TX,El Paso,58866,US,USD,0.0,0.0,21.36
114-4441673-9335292,2025-11-13,22:03:08,Shipped,FBA,Amazon.com,Two-Day,CUST-00741,ND,Georgetown,18503,US,USD,0.0,0.0,31.54
114-7111452-7293912,2025-11-13,05:57:05,Shipped,FBA,Amazon.com,Expedited,CUST-00525,TN,Nashville,79315,US,USD,0.0,0.0,41.1
114-8428647-1498946,2025-11-13,18:37:11,Shipped,FBA,Amazon.com,Two-Day,CUST-01700,ID,Riverside,27339,US,USD,0.0,0.0,275.36
114-8598149-1182174,2025-11-13,02:27:20,Shipped,FBA,Amazon.com,Two-Day,CUST-00346,NY,Buffalo,29432,US,USD,0.0,0.0,27.71
114-9241188-1627585,2025-11-13,06:48:26,Shipped,FBM,Amazon.com,Standard,CUST-01778,AZ,Mesa,42248,US,USD,7.92,0.0,61.2
114-9781620-8781718,2025-11-13,21:59:30,Shipped,FBA,Amazon.com,Two-Day,CUST-01522,MI,Lansing,16669,US,USD,0.0,0.0,19.86
114-9930343-1806878,2025-11-13,21:35:44,Shipped,FBA,Amazon.com,Two-Day,CUST-00224,MA,Cambridge,36170,US,USD,0.0,0.0,138.24
114-5065883-8480522,2025-11-14,03:06:57,Shipped,FBM,Amazon.com,Standard,CUST-01035,GA,Augusta,62206,US,USD,7.51,9.18,150.46
114-7649320-1384288,2025-11-14,18:40:44,Shipped,FBA,Amazon.com,Two-Day,CUST-01389,AK,Riverside,36437,US,USD,0.0,0.0,38.94
114-8204115-4243483,2025-11-14,21:36:35,Shipped,FBA,Amazon.com,Standard,CUST-00424,MO,Riverside,43205,US,USD,0.0,0.0,52.23
114-8697738-9959191,2025-11-14,12:06:49,Shipped,FBA,Amazon.com,Two-Day,CUST-00403,MN,Centerville,77757,US,USD,0.0,0.0,54.16
114-2142551-1274903,2025-11-15,21:56:34,Canceled,FBA,Amazon.com,Standard,CUST-01507,WV,Georgetown,18342,US,USD,0.0,0.0,274.09
114-2698268-8301355,2025-11-15,14:37:33,Shipped,FBA,Amazon.com,Two-Day,CUST-00068,IL,Naperville,67896,US,USD,0.0,4.44,44.81
114-3843853-8865185,2025-11-15,09:07:14,Shipped,FBA,Amazon.com,Two-Day,CUST-01701,CO,Riverside,69630,US,USD,0.0,0.0,107.91
114-6082538-8539008,2025-11-15,01:38:52,Canceled,FBA,Amazon.com,Two-Day,CUST-00459,NY,Albany,36208,US,USD,0.0,0.0,59.84
114-7106435-6842763,2025-11-15,09:04:39,Shipped,FBA,Amazon.com,Two-Day,CUST-01152,NV,Springfield,82521,US,USD,0.0,0.0,88.7
114-7811271-1609611,2025-11-15,04:28:41,Shipped,FBA,Amazon.com,Two-Day,CUST-01395,CT,Centerville,12116,US,USD,0.0,1.5,12.12
114-1132564-9808268,2025-11-16,02:51:11,Unshipped,FBA,Amazon.com,Standard,CUST-01333,CO,Springfield,48399,US,USD,0.0,0.0,22.81
114-2713500-6017941,2025-11-16,14:11:38,Shipped,FBM,Amazon.com,Standard,CUST-00975,CA,Fresno,28463,US,USD,6.32,0.0,63.93
114-4276627-2036514,2025-11-16,14:48:53,Shipped,FBA,Amazon.com,Standard,CUST-00684,NY,Rochester,28878,US,USD,0.0,0.0,63.85
114-5254385-9053977,2025-11-16,14:14:36,Shipped,FBA,Amazon.com,Two-Day,CUST-00639,TX,Dallas,40765,US,USD,0.0,0.0,24.09
114-6337409-5426451,2025-11-16,05:01:19,Shipped,FBA,Amazon.com,Standard,CUST-01689,CA,San Francisco,67185,US,USD,0.0,7.7,77.81
114-6637962-3241147,2025-11-16,09:21:22,Shipped,FBM,Amazon.com,Scheduled,CUST-01665,RI,Fairview,41380,US,USD,5.93,0.0,74.35
114-9870853-9355260,2025-11-16,05:13:12,Shipped,FBM,Amazon.com,Standard,CUST-01586,IL,,92429,US,USD,6.05,0.0,51.8
114-2863415-8884983,2025-11-17,03:57:57,Shipped,FBM,Amazon.com,Standard,CUST-00729,IL,Springfield,64879,US,USD,7.57,0.0,85.13
114-3063877-8417780,2025-11-17,18:59:04,Shipped,FBM,Amazon.com,Standard,CUST-01381,IN,Springfield,79699,US,USD,7.76,0.0,19.46
114-4706182-1979022,2025-11-17,04:54:11,Unshipped,FBA,Amazon.com,Two-Day,CUST-00891,NV,Centerville,59688,US,USD,0.0,0.0,103.09
114-5199719-5142288,2025-11-17,19:48:22,Shipped,FBA,Amazon.com,Standard,CUST-00827,GA,Atlanta,79550,US,USD,0.0,0.0,40.21
114-2451909-6388039,2025-11-18,14:01:24,Shipped,FBA,Amazon.com,Two-Day,CUST-01212,CA,Fresno,53684,US,USD,0.0,0.0,74.55
114-3049921-9876767,2025-11-18,13:31:14,Shipped,FBA,Amazon.com,Two-Day,CUST-00341,OH,Cleveland,31249,US,USD,0.0,6.37,40.43
114-8214175-6944002,2025-11-18,01:56:33,Canceled,FBA,Amazon.com,Standard,CUST-00753,IL,Chicago,71866,US,USD,0.0,0.0,52.95
114-9714211-9306532,2025-11-18,13:55:27,Shipped,FBA,Amazon.com,Two-Day,CUST-00246,LA,Springfield,22524,US,USD,0.0,2.29,354.99
114-1898452-7576062,2025-11-19,15:22:12,Shipped,FBA,Amazon.com,Expedited,CUST-00737,WI,Springfield,25531,US,USD,0.0,0.0,102.7
114-3360703-7999133,2025-11-19,08:21:31,Shipped,FBA,Amazon.com,Two-Day,CUST-00892,SD,Springfield,48019,US,USD,0.0,0.0,40.0
114-4903872-1543278,2025-11-19,15:53:04,Shipped,FBA,Amazon.com,Expedited,CUST-00693,ND,Springfield,73201,US,USD,0.0,2.01,340.39
114-4927365-7688663,2025-11-19,01:34:28,Shipped,FBA,Amazon.com,Expedited,CUST-01743,CA,Los Angeles,68840,US,USD,0.0,0.0,31.54
114-9162832-1259473,2025-11-19,12:46:08,Shipped,FBA,Amazon.com,Two-Day,CUST-01137,MN,Springfield,67403,US,USD,0.0,0.0,303.84
114-9853023-6831784,2025-11-19,10:03:34,Shipped,FBA,Amazon.com,Standard,CUST-01545,AR,Riverside,19753,US,USD,0.0,0.0,9.99
114-3211698-3426109,2025-11-20,02:02:36,Shipped,FBM,Amazon.com,Scheduled,CUST-01598,PA,Pittsburgh,89641,US,USD,4.41,1.53,211.45
114-3341165-3491753,2025-11-20,03:16:05,Shipped,FBA,Amazon.com,Standard,CUST-00798,OH,Columbus,74440,US,USD,0.0,0.0,310.42
114-7267337-8992443,2025-11-20,05:48:45,Unshipped,FBA,Amazon.com,Two-Day,CUST-01211,WA,,26936,US,USD,0.0,0.0,179.77
114-1068330-8889720,2025-11-21,04:24:40,Shipped,FBA,Amazon.com,Two-Day,CUST-01343,VA,Norfolk,94390,US,USD,0.0,0.0,246.01
114-1414943-9587333,2025-11-21,14:57:44,Shipped,FBM,Amazon.com,Standard,CUST-01020,AL,Springfield,46040,US,USD,7.93,0.0,226.93
114-2058074-7676741,2025-11-21,20:38:06,Shipped,FBA,Amazon.com,Two-Day,CUST-00545,AZ,Tucson,76412,US,USD,0.0,0.0,41.7
114-4095888-6787298,2025-11-21,10:08:27,Shipped,FBA,Amazon.com,Two-Day,CUST-00383,VA,Norfolk,82895,US,USD,0.0,0.0,88.7
114-4648112-9104782,2025-11-21,08:56:13,Shipped,FBA,Amazon.com,Two-Day,CUST-00372,CA,San Diego,35237,US,USD,0.0,9.84,110.75
114-5066077-6419744,2025-11-21,19:01:50,Pending,FBA,Amazon.com,Standard,CUST-00435,IL,Naperville,33149,US,USD,0.0,0.0,42.64
114-5266269-5151336,2025-11-21,08:24:11,Shipped,FBA,Amazon.com,Standard,CUST-00816,OR,Centerville,50383,US,USD,0.0,0.0,51.35
114-5861477-9526474,2025-11-21,03:28:56,Shipped,FBA,Amazon.com,Standard,CUST-00281,NJ,Paterson,78920,US,USD,0.0,0.0,29.77
114-7925241-6269587,2025-11-21,04:21:09,Shipped,FBM,Amazon.com,Standard,CUST-00658,AL,Fairview,38014,US,USD,5.54,0.0,56.89
114-2241156-3309534,2025-11-22,06:27:31,Shipped,FBA,Amazon.com,Two-Day,CUST-01430,TX,San Antonio,68114,US,USD,0.0,0.0,335.33
114-3703073-5441888,2025-11-22,18:17:57,Shipped,FBA,Amazon.com,Two-Day,CUST-00711,MD,Riverside,16155,US,USD,0.0,0.0,69.34
114-5698885-9344199,2025-11-22,06:22:16,Shipped,FBM,Amazon.com,Standard,CUST-00174,FL,Jacksonville,46264,US,USD,7.77,0.0,104.23
114-7946254-4156161,2025-11-22,12:00:00,Unshipped,FBA,Amazon.com,Two-Day,CUST-01707,PA,Pittsburgh,68974,US,USD,0.0,0.0,27.71
114-7956025-6100742,2025-11-22,16:30:01,Shipped,FBA,Amazon.com,Two-Day,CUST-01677,AZ,Mesa,66335,US,USD,0.0,0.0,114.99
114-8464194-5328525,2025-11-22,02:40:11,Unshipped,FBA,Amazon.com,Standard,CUST-01175,CO,Riverside,80466,US,USD,0.0,0.0,179.17
114-9213416-8651209,2025-11-22,11:48:32,Shipped,FBA,Amazon.com,Expedited,CUST-00992,CA,Fresno,33082,US,USD,0.0,0.0,303.93
114-9497062-2983613,2025-11-22,17:15:56,Shipped,FBA,Amazon.com,Two-Day,CUST-00732,UT,Springfield,82704,US,USD,0.0,0.0,18.98
114-9872495-6264000,2025-11-22,12:47:11,Shipped,FBA,Amazon.com,Standard,CUST-01066,WA,Bellevue,61368,US,USD,0.0,0.0,102.7
114-3537501-1215867,2025-11-23,13:08:42,Shipped,FBM,Amazon.com,Expedited,CUST-00891,NV,Centerville,59688,US,USD,6.15,0.0,38.05
114-3769025-3896697,2025-11-23,03:03:52,Shipped,FBA,Amazon.com,Two-Day,CUST-00969,WA,Spokane,82311,US,USD,0.0,0.0,46.37
114-4266796-8508580,2025-11-23,03:08:20,Shipped,FBA,Amazon.com,Two-Day,CUST-01008,KS,Centerville,25007,US,USD,0.0,3.02,151.52
114-5391977-8221964,2025-11-23,07:30:03,Shipped,FBA,Amazon.com,Expedited,CUST-00158,CA,San Francisco,23621,US,USD,0.0,0.0,136.38
114-5885856-5937639,2025-11-23,14:38:39,Shipped,FBA,Amazon.com,Expedited,CUST-00576,KS,Fairview,21829,US,USD,0.0,0.0,205.4
114-8662433-5861273,2025-11-23,16:46:31,Shipped,FBA,Amazon.com,Expedited,CUST-01509,CO,Fairview,17433,US,USD,0.0,3.58,35.95
114-9655255-2565806,2025-11-23,00:26:16,Shipped,FBA,Amazon.com,Expedited,CUST-01413,CT,Springfield,28737,US,USD,0.0,0.0,97.41
114-1568535-2364051,2025-11-24,21:17:34,Unshipped,FBA,Amazon.com,Two-Day,CUST-01446,NY,Rochester,31049,US,USD,0.0,0.0,18.37
114-4142286-1995465,2025-11-24,05:48:14,Shipped,FBA,Amazon.com,Two-Day,CUST-01522,MI,Lansing,16669,US,USD,0.0,0.0,58.26
114-4434115-9543792,2025-11-24,05:39:03,Shipped,FBA,Amazon.com,Two-Day,CUST-01161,MS,Springfield,34150,US,USD,0.0,0.0,41.15
114-5101044-3980610,2025-11-24,13:45:42,Shipped,FBA,Amazon.com,Two-Day,CUST-00151,FL,Fort Lauderdale,80390,US,USD,0.0,0.0,39.72
114-5867630-3778714,2025-11-24,17:26:47,Shipped,FBA,Amazon.com,Expedited,CUST-01503,NJ,Paterson,24331,US,USD,0.0,0.0,162.38
114-6126257-1155184,2025-11-24,08:37:29,Shipped,FBA,Amazon.com,Standard,CUST-00758,WI,Centerville,80464,US,USD,0.0,0.0,129.54
114-7481628-2458512,2025-11-24,22:33:30,Pending,FBA,Amazon.com,Expedited,CUST-01347,MI,Grand Rapids,36546,US,USD,0.0,0.0,22.81
114-7688721-2256483,2025-11-24,00:21:17,Shipped,FBA,Amazon.com,Standard,CUST-00750,TX,Dallas,35774,US,USD,0.0,0.0,105.9
114-7980239-8748475,2025-11-24,15:07:09,Shipped,FBM,Amazon.com,Scheduled,CUST-01173,VT,Riverside,68328,US,USD,7.37,0.0,58.72
114-8192211-7757550,2025-11-24,11:48:00,Shipped,FBA,Amazon.com,Expedited,CUST-01434,ID,Riverside,73871,US,USD,0.0,0.0,85.44
114-9951272-4069223,2025-11-24,09:55:16,Shipped,FBM,Amazon.com,Standard,CUST-00689,MI,Grand Rapids,12440,US,USD,7.61,2.19,226.48
114-1432349-4481077,2025-11-25,03:52:49,Shipped,FBA,Amazon.com,Two-Day,CUST-00419,MI,Grand Rapids,78151,US,USD,0.0,3.73,53.42
114-2266047-8348655,2025-11-25,05:28:06,Shipped,FBA,Amazon.com,Two-Day,CUST-00418,MO,Fairview,95766,US,USD,0.0,5.48,84.49
114-3074710-3569407,2025-11-25,19:44:47,Shipped,FBA,Amazon.com,Two-Day,CUST-00129,FL,Tampa,24125,US,USD,0.0,0.0,95.49
114-3865798-6937488,2025-11-25,10:14:38,Shipped,FBA,Amazon.com,Two-Day,CUST-00284,MT,Springfield,90862,US,USD,0.0,0.0,9.99
114-1684538-4582206,2025-11-26,06:12:59,Shipped,FBA,Amazon.com,Standard,CUST-00950,OK,Centerville,46500,US,USD,0.0,0.0,179.1
114-2251483-1259548,2025-11-26,17:24:44,Shipped,FBA,Amazon.com,Two-Day,CUST-01459,WV,Fairview,66533,US,USD,0.0,0.0,109.5
114-3383566-8692084,2025-11-26,03:34:13,Shipped,FBA,Amazon.com,Two-Day,CUST-01630,DE,Springfield,37143,US,USD,0.0,0.0,40.21
114-5521161-6471831,2025-11-26,04:06:42,Shipped,FBA,Amazon.com,Standard,CUST-00541,WI,Georgetown,81646,US,USD,0.0,0.0,96.46
114-6109248-4897334,2025-11-26,09:43:19,Unshipped,FBA,Amazon.com,Two-Day,CUST-01183,LA,Riverside,34045,US,USD,0.0,0.0,19.86
114-6184930-3517945,2025-11-26,00:28:20,Shipped,FBM,Amazon.com,Standard,CUST-00713,CT,Springfield,42765,US,USD,5.03,0.0,44.56
114-7608607-5999459,2025-11-26,19:06:14,Pending,FBA,Amazon.com,Standard,CUST-00413,GA,Savannah,37637,US,USD,0.0,0.0,174.0
114-8019638-2558682,2025-11-26,14:58:34,Shipped,FBA,Amazon.com,Two-Day,CUST-01595,PA,Philadelphia,15259,US,USD,0.0,0.0,563.34
114-8146329-6522081,2025-11-26,14:33:47,Shipped,FBA,Amazon.com,Standard,CUST-01657,UT,Fairview,61724,US,USD,0.0,0.0,32.0
114-9521443-9812858,2025-11-26,02:53:44,Shipped,FBM,Amazon.com,Scheduled,CUST-01036,FL,Orlando,19521,US,USD,7.92,1.37,78.98
114-9634200-4532310,2025-11-26,15:26:36,Shipped,FBA,Amazon.com,Two-Day,CUST-01207,NJ,Jersey City,13796,US,USD,0.0,0.0,121.97
114-9855180-8506629,2025-11-26,00:38:52,Shipped,FBM,Amazon.com,Standard,CUST-01236,OH,Cincinnati,27739,US,USD,4.94,0.0,82.47
114-1815567-2517597,2025-11-27,21:29:10,Canceled,FBM,Amazon.com,Standard,CUST-00328,CO,Centerville,72108,US,USD,6.61,0.0,265.27
114-1926499-2373778,2025-11-27,10:43:29,Unshipped,FBA,Amazon.com,Two-Day,CUST-01469,MA,Springfield,86997,US,USD,0.0,7.17,84.9
114-2060677-4158199,2025-11-27,16:09:35,Shipped,FBA,Amazon.com,Standard,CUST-01493,CA,Sacramento,12043,US,USD,0.0,0.0,60.96
114-2612482-8564732,2025-11-27,17:38:46,Pending,FBA,Amazon.com,Two-Day,CUST-01435,FL,Fort Lauderdale,57520,US,USD,0.0,0.0,30.93
114-3279737-8013969,2025-11-27,11:12:54,Shipped,FBA,Amazon.com,Two-Day,CUST-00114,CT,Riverside,23593,US,USD,0.0,0.0,31.54
114-3429782-5475579,2025-11-27,15:32:18,Shipped,FBA,Amazon.com,Two-Day,CUST-00689,MI,Grand Rapids,12440,US,USD,0.0,0.0,143.89
114-7106894-1890021,2025-11-27,07:42:11,Shipped,FBA,Amazon.com,Two-Day,CUST-01786,KY,Fairview,45264,US,USD,0.0,0.0,25.31
114-7816044-3421205,2025-11-27,21:50:02,Shipped,FBA,Amazon.com,Two-Day,CUST-00303,NC,Charlotte,72371,US,USD,0.0,1.26,177.35
114-8402675-6561028,2025-11-27,17:41:03,Pending,FBM,Amazon.com,Standard,CUST-00336,WV,Georgetown,24833,US,USD,4.63,0.0,74.42
114-8719584-5578043,2025-11-27,10:07:31,Canceled,FBA,Amazon.com,Two-Day,CUST-00165,TX,El Paso,28884,US,USD,0.0,0.0,17.61
114-8968236-6615719,2025-11-27,19:40:10,Shipped,FBA,Amazon.com,Two-Day,CUST-01274,MS,Fairview,94919,US,USD,0.0,0.0,42.64
114-9878202-7240771,2025-11-27,06:34:25,Shipped,FBA,Amazon.com,Two-Day,CUST-00766,PA,Allentown,87003,US,USD,0.0,0.0,42.23
114-1372804-9249629,2025-11-28,17:36:06,Shipped,FBA,Amazon.com,Two-Day,CUST-01718,NH,Riverside,15490,US,USD,0.0,0.0,61.32
114-3297217-5157706,2025-11-28,02:17:41,Shipped,FBA,Amazon.com,Two-Day,CUST-00871,TX,Austin,28775,US,USD,0.0,1.14,20.52
114-3297477-7267637,2025-11-28,09:28:35,Shipped,FBA,Amazon.com,Two-Day,CUST-00235,OH,Toledo,11276,US,USD,0.0,0.0,63.85
114-4765638-3634592,2025-11-28,03:45:23,Shipped,FBA,Amazon.com,Standard,CUST-00902,AZ,Scottsdale,75779,US,USD,0.0,4.33,30.37
